      24 30 10
  9.0000  2 -74.0000 -63.9524 -48.2089 -41.6250 -36.6736 -32.8346 -30.8999 -28.9597 -27.3895 -26.7152 -26.2191 -25.8466 -25.6698 -25.5070 -25.3994 -25.3678 -25.3549 -25.3584 -25.3697 -25.3946 -25.4327 -25.4613 -25.4924 -25.5276 -25.5526 -25.5878 -25.6321 -25.6612 -25.6921 -25.7271 
  9.0000  3 -33.8606 -32.5632 -30.9557 -30.1494 -29.5291 -28.9772 -28.6567 -28.0765 -27.0375 -26.4788 -26.0219 -25.6357 -25.4332 -25.2307 -25.0807 -25.0226 -24.9808 -24.9669 -24.9654 -24.9749 -24.9992 -25.0220 -25.0464 -25.0729 -25.0931 -25.1223 -25.1591 -25.1834 -25.2091 -25.2383 
  9.0000  4 -35.8937 -34.6046 -32.7464 -31.3707 -29.9682 -28.8992 -28.3691 -27.7124 -26.8566 -26.4030 -26.0330 -25.7085 -25.5218 -25.3096 -25.1337 -25.0639 -25.0196 -24.9948 -24.9887 -24.9913 -25.0123 -25.0312 -25.0567 -25.0890 -25.1131 -25.1487 -25.1947 -25.2251 -25.2572 -25.2938 
  9.0000  5 -36.4104 -34.8919 -32.9793 -31.7204 -30.3887 -28.9578 -28.2288 -27.4502 -26.6337 -26.2022 -25.8514 -25.5619 -25.4069 -25.2357 -25.0862 -25.0231 -24.9807 -24.9566 -24.9479 -24.9476 -24.9580 -24.9741 -24.9956 -25.0230 -25.0431 -25.0731 -25.1112 -25.1368 -25.1639 -25.1947 
  9.0000  6 -34.7279 -33.5859 -32.1471 -31.1993 -30.1945 -29.0495 -28.2524 -27.3908 -26.5687 -26.1422 -25.7971 -25.5286 -25.3942 -25.2523 -25.1145 -25.0420 -24.9838 -24.9388 -24.9214 -24.9157 -24.9263 -24.9463 -24.9717 -25.0071 -25.0358 -25.0806 -25.1389 -25.1776 -25.2195 -25.2673 
  9.0000  7 -34.1658 -33.1837 -31.9463 -31.1313 -30.2671 -29.2824 -28.5749 -27.5744 -26.6088 -26.1251 -25.7536 -25.4728 -25.3436 -25.2267 -25.1312 -25.0805 -25.0353 -25.0014 -24.9904 -24.9870 -25.0099 -25.0336 -25.0652 -25.1063 -25.1388 -25.1887 -25.2554 -25.3022 -25.3527 -25.4101 
  9.0000  8 -32.6247 -31.7877 -30.7333 -30.0387 -29.3024 -28.4655 -27.8716 -27.0354 -26.2010 -25.8761 -25.6501 -25.5003 -25.4393 -25.3914 -25.3547 -25.3298 -25.3028 -25.2777 -25.2671 -25.2642 -25.2784 -25.2972 -25.3242 -25.3624 -25.3939 -25.4422 -25.5057 -25.5488 -25.5949 -25.6466 
  9.0000  9 -72.9164 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -65.4057 -50.4433 -44.6283 -38.6120 -33.1766 -30.9553 -29.3033 -28.0562 -27.4460 -26.8637 -26.3179 -26.1294 -25.9938 -25.8979 -25.8520 -25.8099 -25.8309 -25.8329 -25.8389 -25.8573 
  9.0000 10 -73.3596 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -74.0000 -65.8163 -43.3621 -41.5266 -34.1177 -31.9167 -29.9957 -28.5985 -27.8934 -27.2009 -26.6552 -26.4370 -26.2792 -26.1659 -26.1140 -26.0690 -26.0446 -26.0425 -26.0489 -26.0634 
  9.3010  1 -61.6863 -47.7903 -40.3380 -36.0567 -33.0182 -30.5594 -29.3255 -28.0662 -27.0413 -26.6000 -26.2725 -26.0250 -25.9050 -25.7903 -25.7029 -25.6636 -25.6331 -25.6065 -25.5894 -25.5665 -25.5370 -25.5170 -25.4954 -25.4704 -25.4523 -25.4264 -25.3932 -25.3709 -25.3470 -25.3195 
